_link,_link_releases,_link_main,id,name,roles,identifier_scheme,identifier_id,identifier_legalName,address_streetAddress,address_locality,address_region,address_postalCode,address_countryName,contactPoint_name,contactPoint_email,contactPoint_telephone
0.releases.1697.parties.3,0.releases.1697,0,RW-RRA-SUPLR-04384448b28cb20fc077592b876653b2defbbc269b03395a8ccd384ff3fd04e8,YOU&I BEST SEEDS Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-04384448b28cb20fc077592b876653b2defbbc269b03395a8ccd384ff3fd04e8,YOU&I BEST SEEDS Ltd,Kayonza,RWA,,,Rwanda,MWISENEZA  Vincent,vicentem1008@gmail.com,788833132
0.releases.1697.parties.4,0.releases.1697,0,RW-RRA-SUPLR-abeef09980151e07be863b49f5d53159f960bb607860f242fd084347c2fb2b59,NZIZA.GREEN Ltd,tenderer,TIN,RW-RRA-SUPLR-abeef09980151e07be863b49f5d53159f960bb607860f242fd084347c2fb2b59,NZIZA.GREEN Ltd,Bugesera,RWA,,,Rwanda,MUREKATETE  Adeline,nzizagreen@gmail.com,783510975
0.releases.1698.parties.0,0.releases.1698,0,RW-RRA-PE-394f495ffbbdd1bc1d1c5a91f84ca58731f1cd6dfae2072a3a76b37ed6f35be4,National Rehabilitation Service,"buyer,procuringEntity",TIN,RW-RRA-PE-394f495ffbbdd1bc1d1c5a91f84ca58731f1cd6dfae2072a3a76b37ed6f35be4,National Rehabilitation Service,KARONGI WESTERN PROVINCE,KARONGI WESTERN PROVINCE,KARONGI WESTERN PROVINCE,,Rwanda,MUFULUKYE Fred,fred.mufulukye@nrs.gov.rw,0788358589
0.releases.1699.parties.0,0.releases.1699,0,RW-RRA-PE-394f495ffbbdd1bc1d1c5a91f84ca58731f1cd6dfae2072a3a76b37ed6f35be4,National Rehabilitation Service,"buyer,procuringEntity",TIN,RW-RRA-PE-394f495ffbbdd1bc1d1c5a91f84ca58731f1cd6dfae2072a3a76b37ed6f35be4,National Rehabilitation Service,KARONGI WESTERN PROVINCE,KARONGI WESTERN PROVINCE,KARONGI WESTERN PROVINCE,,Rwanda,MUFULUKYE Fred,fred.mufulukye@nrs.gov.rw,0788358589
0.releases.1700.parties.0,0.releases.1700,0,RW-RRA-PE-9939ccf123fc7ef4cb55b70a95a3a34223cf9982f745a0311fa4ce14deb945f3,RWANDA STANDARDS BOARD (RSB),"procuringEntity,buyer",TIN,RW-RRA-PE-9939ccf123fc7ef4cb55b70a95a3a34223cf9982f745a0311fa4ce14deb945f3,RWANDA STANDARDS BOARD (RSB),KIGALI,KIGALI,KIGALI,7099,Rwanda,Raymond Murenzi,info@rsb.gov.rw,"0788303492, 3250"
0.releases.1700.parties.1,0.releases.1700,0,RW-RRA-SUPLR-13d6ca8fc2a9052178e1c4d208db67da884e15c6539f114b3d320b06c6c5481b,HOTEL  SAINT- ANDRE KABGAYI Ltd,tenderer,TIN,RW-RRA-SUPLR-13d6ca8fc2a9052178e1c4d208db67da884e15c6539f114b3d320b06c6c5481b,HOTEL  SAINT- ANDRE KABGAYI Ltd,GAHOGO :,RWA,,59,Rwanda,Prosper NIYONAGIRA,saintandrekabgayi@yahoo.fr,0788910305
0.releases.1700.parties.2,0.releases.1700,0,RW-RRA-SUPLR-ae5371ebcd91d5df6c9fb80187e0828451f8b286c0af5d76a0f918d4d31f7158,SPLENDID HOTEL  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-ae5371ebcd91d5df6c9fb80187e0828451f8b286c0af5d76a0f918d4d31f7158,SPLENDID HOTEL  LTD,MUHANGA,RWA,,123 MUHANGA,Rwanda,KAYITARE NARCISSE,splendidho@yahoo.fr,"252562344, 0788421573, 0788301894"
0.releases.1700.parties.3,0.releases.1700,0,RW-RRA-SUPLR-3376c27b0e4dc9a298ac1eccaa3f7ae972b1084d593aa5fb1cbd4937db264ed3,LUCERNA-KABGAYI HÔTEL Ltd,tenderer,TIN,RW-RRA-SUPLR-3376c27b0e4dc9a298ac1eccaa3f7ae972b1084d593aa5fb1cbd4937db264ed3,LUCERNA-KABGAYI HÔTEL Ltd,"NYAMABUYE, MUHANGA, AMAJYEPFO, RWANDA",RWA,,59,Rwanda,Jean Paul NDIKURYAYO,hotellucernakabgayi@gmail.com,"788979464, 794191115, 788828976"
0.releases.1701.parties.0,0.releases.1701,0,RW-RRA-PE-394f495ffbbdd1bc1d1c5a91f84ca58731f1cd6dfae2072a3a76b37ed6f35be4,National Rehabilitation Service,"buyer,procuringEntity",TIN,RW-RRA-PE-394f495ffbbdd1bc1d1c5a91f84ca58731f1cd6dfae2072a3a76b37ed6f35be4,National Rehabilitation Service,KARONGI WESTERN PROVINCE,KARONGI WESTERN PROVINCE,KARONGI WESTERN PROVINCE,,Rwanda,MUFULUKYE Fred,fred.mufulukye@nrs.gov.rw,0788358589
0.releases.1702.parties.0,0.releases.1702,0,RW-RRA-PE-394f495ffbbdd1bc1d1c5a91f84ca58731f1cd6dfae2072a3a76b37ed6f35be4,National Rehabilitation Service,"procuringEntity,buyer",TIN,RW-RRA-PE-394f495ffbbdd1bc1d1c5a91f84ca58731f1cd6dfae2072a3a76b37ed6f35be4,National Rehabilitation Service,KARONGI WESTERN PROVINCE,KARONGI WESTERN PROVINCE,KARONGI WESTERN PROVINCE,,Rwanda,MUFULUKYE Fred,fred.mufulukye@nrs.gov.rw,0788358589
0.releases.1702.parties.1,0.releases.1702,0,RW-RRA-SUPLR-2383bef33cf1b70176d9a283f71034239193cc81f478b45473bfe689caf3e333,ISHAKA  LTD,tenderer,TIN,RW-RRA-SUPLR-2383bef33cf1b70176d9a283f71034239193cc81f478b45473bfe689caf3e333,ISHAKA  LTD,musanze,RWA,,236 Musanze,Rwanda,NIYITEGEKA  Theophile,tniyitegeka20@gmail.com,"0783432769, 0789511968"
0.releases.1702.parties.2,0.releases.1702,0,RW-RRA-SUPLR-4a050c0008277f55ca92292879c8575c2419c7b02d3533228b8efcf2f62d120c,EL.STRATEGICO SUPPLY  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-4a050c0008277f55ca92292879c8575c2419c7b02d3533228b8efcf2f62d120c,EL.STRATEGICO SUPPLY  LTD,Nyarugnge,RWA,,,Rwanda,MUGISHA  Emmanuel Emery,elstrategico86@gmail.com,"0788359596, 0788359596"
0.releases.1702.parties.3,0.releases.1702,0,RW-RRA-SUPLR-8119119b5a981ced2ff71db9f4028d4c139d70e469fe8b3a761922115ab118d9,MATEEC Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-8119119b5a981ced2ff71db9f4028d4c139d70e469fe8b3a761922115ab118d9,MATEEC Ltd,GASABO,RWA,,,Rwanda,NYIRIMANA  Gilbert,nygilberto@yahoo.fr,788404063
0.releases.1702.parties.4,0.releases.1702,0,RW-RRA-SUPLR-8a35c36c94bb515351f718ecdb1699c25012353c9ef2bea81787b10f5baff55a,SOLTECH WORK Ltd,tenderer,TIN,RW-RRA-SUPLR-8a35c36c94bb515351f718ecdb1699c25012353c9ef2bea81787b10f5baff55a,SOLTECH WORK Ltd,"Gisozi, Gasabo, Kigali",RWA,,,Rwanda,BUNANI  Jean Baptiste,soltech2019@gmail.com,"788805046, 738805046"
0.releases.1702.parties.5,0.releases.1702,0,RW-RRA-SUPLR-09a79e0319f124661de4cfd24acafb0ab8d19401889780ad1862ceaa6c2dc151,SAWA AFRICAN Ltd,tenderer,TIN,RW-RRA-SUPLR-09a79e0319f124661de4cfd24acafb0ab8d19401889780ad1862ceaa6c2dc151,SAWA AFRICAN Ltd,RWANDA- KIGALI,RWA,,4479 Kigali /RW,Rwanda,MAHMOUD SHAFEI ABOUELHAMD MAHMOUD,sawaafrican@gmail.com,788300458
0.releases.1702.parties.6,0.releases.1702,0,RW-RRA-SUPLR-e56468909c531d46207866d4871c45691e2153381f88d71f52591fccf7d3aae2,NUMBER ONE SERVICES Ltd,tenderer,TIN,RW-RRA-SUPLR-e56468909c531d46207866d4871c45691e2153381f88d71f52591fccf7d3aae2,NUMBER ONE SERVICES Ltd,GASABO NDUBA GASANZE,RWA,,,Rwanda,MUKESHIMANA  David,numberoneservices20@gmail.com,"0783200061, 0787269196"
0.releases.1703.parties.0,0.releases.1703,0,RW-RRA-PE-9939ccf123fc7ef4cb55b70a95a3a34223cf9982f745a0311fa4ce14deb945f3,RWANDA STANDARDS BOARD (RSB),"procuringEntity,buyer",TIN,RW-RRA-PE-9939ccf123fc7ef4cb55b70a95a3a34223cf9982f745a0311fa4ce14deb945f3,RWANDA STANDARDS BOARD (RSB),KIGALI,KIGALI,KIGALI,7099,Rwanda,Raymond Murenzi,info@rsb.gov.rw,"0788303492, 3250"
0.releases.1703.parties.1,0.releases.1703,0,RW-RRA-SUPLR-94ef5c90afd718fd575fe647b71f8bfb0bdf8a38ec53a7a3e4191dff53d3f00a,SHOPPERS STOP  LTD,tenderer,TIN,RW-RRA-SUPLR-94ef5c90afd718fd575fe647b71f8bfb0bdf8a38ec53a7a3e4191dff53d3f00a,SHOPPERS STOP  LTD,"Nayarugenge, Kigali, Rwanda",RWA,,4930,Rwanda,KAPADIA HIREN TINKU,hiren@shoppersstopafrica.net,"0788306395, 0788715577, 0788821400"
0.releases.1703.parties.2,0.releases.1703,0,RW-RRA-SUPLR-8f79df4a575ed02515cde2a80ec30ca3a063ab31ea4cf8fbd979a3a685d7f352,FINE FURNITURE  LTD,tenderer,TIN,RW-RRA-SUPLR-8f79df4a575ed02515cde2a80ec30ca3a063ab31ea4cf8fbd979a3a685d7f352,FINE FURNITURE  LTD,#50 KN 1 ROAD MUHIMA KIGALI,RWA,,3665,Rwanda,Shukla  Ashishkumar,ashishnaresh@gmail.com,"0783025500, 0788330000, 0738330000"
0.releases.1703.parties.3,0.releases.1703,0,RW-RRA-SUPLR-358c39efe485d7fac897cc18feafeac3fc44f3c352530595c764ce9ac6493169,BTS CO Limited,tenderer,TIN,RW-RRA-SUPLR-358c39efe485d7fac897cc18feafeac3fc44f3c352530595c764ce9ac6493169,BTS CO Limited,KIGALI,RWA,,,Rwanda,MUHIRE Maurice,companybts95@gmail.com,788245732
0.releases.1703.parties.4,0.releases.1703,0,RW-RRA-SUPLR-167583bce66bb55909a0af8e8d4ef7edc588536222a66f524ee2973baf3c0a7d,HIGH SPEED OVERALL SUPPLY & CONSTRUCTION Limited,tenderer,TIN,RW-RRA-SUPLR-167583bce66bb55909a0af8e8d4ef7edc588536222a66f524ee2973baf3c0a7d,HIGH SPEED OVERALL SUPPLY & CONSTRUCTION Limited,"GASABO,GISOZI, Umugi wa Kigali",RWA,,,Rwanda,TWIZERE  Jacques,highspeedgsc2000@gmail.com,788309461
0.releases.1703.parties.5,0.releases.1703,0,RW-RRA-SUPLR-97136ad4f5607ef9a86feafd9d4b184b373a116831e11131b6cefe389077dcae,SHREE AXAR Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-97136ad4f5607ef9a86feafd9d4b184b373a116831e11131b6cefe389077dcae,SHREE AXAR Ltd,"NEAR FLY OVER, KICUKIRO CENTER",RWA,,KK 8 AVENUE,Rwanda,PATEL  TIRTHKUMAR GURUPRAKASH,info@shreeaxar.com,"0798113262, 0791345239, 0791699809"
0.releases.1703.parties.6,0.releases.1703,0,RW-RRA-SUPLR-2fde2a08b798e46163659ae21104362e64de52092a0912ab9531006d4f248d0f,N.M.T.B.C Ltd,tenderer,TIN,RW-RRA-SUPLR-2fde2a08b798e46163659ae21104362e64de52092a0912ab9531006d4f248d0f,N.M.T.B.C Ltd,NYARUGENGE-MUHIMA,RWA,,,Rwanda,MUNEZERO NTABWOBA  Thierry,nmtbcltd@gmail.com,788501111
0.releases.1704.parties.0,0.releases.1704,0,RW-RRA-PE-a0c334ad7d3134f399cdaa8d4ed6a9120ef01c3fc457b50533970aee28c70d58,NGORORERO DISTRICT,"procuringEntity,buyer",TIN,RW-RRA-PE-a0c334ad7d3134f399cdaa8d4ed6a9120ef01c3fc457b50533970aee28c70d58,NGORORERO DISTRICT,WESTERN PROVINCE,WESTERN PROVINCE,WESTERN PROVINCE,103 GITARAMA,Rwanda,Bahizi Emmanuel,emmanuel.bahizi@ngororero.gov.rw,0783124092
0.releases.1704.parties.1,0.releases.1704,0,RW-RRA-SUPLR-91c55124491406a8f45a47d77ccdbf7cd3d15da029680e60daf3777ae702e20d,SAFI GENERAL SERVICES (SAGES) Ltd,tenderer,TIN,RW-RRA-SUPLR-91c55124491406a8f45a47d77ccdbf7cd3d15da029680e60daf3777ae702e20d,SAFI GENERAL SERVICES (SAGES) Ltd,KIGALI-GASABO,RWA,,,Rwanda,Gloriose BIGAGAZA,niyongabop2@gmail.com,"788353030, 0738302453, 0782016568"
0.releases.1704.parties.2,0.releases.1704,0,RW-RRA-SUPLR-1929255d54b6b710e11ebb27fa0f17f3e6a4c84dfc6466135db41ce87136755c,CROWN HEALTH CARE (R) Ltd,tenderer,TIN,RW-RRA-SUPLR-1929255d54b6b710e11ebb27fa0f17f3e6a4c84dfc6466135db41ce87136755c,CROWN HEALTH CARE (R) Ltd,"Umuyenzi Plaza, 1st Floor, KN 5 RD",RWA,,"5672, Kigali, Rwanda",Rwanda,THAKERAR DHIRAJLAL SHILEN,rw@crownafrica.com,"0788308587, 0783308587, 0784699909"
0.releases.1704.parties.3,0.releases.1704,0,RW-RRA-SUPLR-09a79e0319f124661de4cfd24acafb0ab8d19401889780ad1862ceaa6c2dc151,SAWA AFRICAN Ltd,tenderer,TIN,RW-RRA-SUPLR-09a79e0319f124661de4cfd24acafb0ab8d19401889780ad1862ceaa6c2dc151,SAWA AFRICAN Ltd,RWANDA- KIGALI,RWA,,4479 Kigali /RW,Rwanda,MAHMOUD SHAFEI ABOUELHAMD MAHMOUD,sawaafrican@gmail.com,788300458
0.releases.1704.parties.4,0.releases.1704,0,RW-RRA-SUPLR-15636677e530de6c89c746fe24b0e897543d5b35964132d4553973d63fab4b28,KING'S MEDICAL Ltd,tenderer,TIN,RW-RRA-SUPLR-15636677e530de6c89c746fe24b0e897543d5b35964132d4553973d63fab4b28,KING'S MEDICAL Ltd,KN 59 Street,RWA,,128,Rwanda,NIYIBIZI  Fabrice,sales.kims1@gmail.com,0788784017
0.releases.1704.parties.5,0.releases.1704,0,RW-RRA-SUPLR-5967724d73bb906233d588e2da5ab020320758ee6d14d2eeb2647773a6461402,TECHNOMEDICS RWANDA (PVT)LTD Ltd,tenderer,TIN,RW-RRA-SUPLR-5967724d73bb906233d588e2da5ab020320758ee6d14d2eeb2647773a6461402,TECHNOMEDICS RWANDA (PVT)LTD Ltd,Nyarugenge,RWA,,,Rwanda,Samaradiwakara Dammika Bandara Sujith,samaradiwakara@technomediclk.com,796163345
0.releases.1704.parties.6,0.releases.1704,0,RW-RRA-SUPLR-5c8aad9854268cce19b8a44fa3d6c28f76112b1d3a61437f436eb4fa1c8c8169,SUNPRINT Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-5c8aad9854268cce19b8a44fa3d6c28f76112b1d3a61437f436eb4fa1c8c8169,SUNPRINT Ltd,Kigali-Nyarugenege,RWA,,,Rwanda,Mukamusoni Regine,sunteckno@gmail.com,780319420
0.releases.1704.parties.7,0.releases.1704,0,RW-RRA-SUPLR-74a77cb6ec867eb63bbbd750d446ea7efa02c75e48ce46bd4d398369d6b23b24,XENON HEALTHCARE Ltd,tenderer,TIN,RW-RRA-SUPLR-74a77cb6ec867eb63bbbd750d446ea7efa02c75e48ce46bd4d398369d6b23b24,XENON HEALTHCARE Ltd,Kigali/Nyarugenge,RWA,,,Rwanda,BIRORI  Jean De Dieu,kevin.m@xenonhealthcare.rw,0784677590
0.releases.1705.parties.0,0.releases.1705,0,RW-RRA-PE-a0c334ad7d3134f399cdaa8d4ed6a9120ef01c3fc457b50533970aee28c70d58,NGORORERO DISTRICT,"procuringEntity,buyer",TIN,RW-RRA-PE-a0c334ad7d3134f399cdaa8d4ed6a9120ef01c3fc457b50533970aee28c70d58,NGORORERO DISTRICT,WESTERN PROVINCE,WESTERN PROVINCE,WESTERN PROVINCE,103 GITARAMA,Rwanda,Bahizi Emmanuel,emmanuel.bahizi@ngororero.gov.rw,0783124092
0.releases.1705.parties.1,0.releases.1705,0,RW-RRA-SUPLR-c2c2fde8f8f63d1b0bb3dd53ae8ef33a7ed22dacbab5c5a4323773db1dd6ab95,AGROTECH Ltd,tenderer,TIN,RW-RRA-SUPLR-c2c2fde8f8f63d1b0bb3dd53ae8ef33a7ed22dacbab5c5a4323773db1dd6ab95,AGROTECH Ltd,KN74ST,RWA,,263,Rwanda,DAVITE  GIANCARLO,gc.davite@kiphagro.com,"0252572944, 0788309550, 0788309550"
0.releases.1705.parties.2,0.releases.1705,0,RW-RRA-SUPLR-2bb75e50321293ce1c8000beb7ff23bc3f8249acd4017b797c40bb230b8d8499,3BROS MIA COMPANY Ltd,tenderer,TIN,RW-RRA-SUPLR-2bb75e50321293ce1c8000beb7ff23bc3f8249acd4017b797c40bb230b8d8499,3BROS MIA COMPANY Ltd,kigali,RWA,,,Rwanda,NSHIZIRUNGU Christophe,miacompanyltd8@gmail.com,0788485049
0.releases.1705.parties.3,0.releases.1705,0,RW-RRA-SUPLR-f672bff24f8cf6ce20285d1ab4816a078abc17802db9986f4434bc416983d352,N-D ACTIVITIES Limited,tenderer,TIN,RW-RRA-SUPLR-f672bff24f8cf6ce20285d1ab4816a078abc17802db9986f4434bc416983d352,N-D ACTIVITIES Limited,NYARUGENGE,RWA,,,Rwanda,UBAYEHO  David,ubayehodavid@gmail.com,785391833
0.releases.1705.parties.4,0.releases.1705,0,RW-RRA-SUPLR-5c8aad9854268cce19b8a44fa3d6c28f76112b1d3a61437f436eb4fa1c8c8169,SUNPRINT Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-5c8aad9854268cce19b8a44fa3d6c28f76112b1d3a61437f436eb4fa1c8c8169,SUNPRINT Ltd,Kigali-Nyarugenege,RWA,,,Rwanda,Mukamusoni Regine,sunteckno@gmail.com,780319420
0.releases.1705.parties.5,0.releases.1705,0,RW-RRA-SUPLR-d5624b7804d604f25b013150b6e1f615400e26df38cfc5763a85a50d53600562,ICLENO Ltd,tenderer,TIN,RW-RRA-SUPLR-d5624b7804d604f25b013150b6e1f615400e26df38cfc5763a85a50d53600562,ICLENO Ltd,HUYE,RWA,,,Rwanda,INGABIRE  Noella,iclenocompanyltd@gmail.com,"781187281, 0788944417"
0.releases.1706.parties.0,0.releases.1706,0,RW-RRA-PE-7a43492e84b32585af27d4f1f15a16c6e396a2c5d107fe4784f6dabc66168764,NATIONAL ELECTORAL COMMISSION (NEC,"procuringEntity,buyer",TIN,RW-RRA-PE-7a43492e84b32585af27d4f1f15a16c6e396a2c5d107fe4784f6dabc66168764,NATIONAL ELECTORAL COMMISSION (NEC,KIYOVU,KIYOVU,KIYOVU,6449 Kigali,Rwanda,Musabyimana Jean Claude,info@nec.gov.rw,250 252 597800
0.releases.1706.parties.1,0.releases.1706,0,RW-RRA-SUPLR-8839fd46d25a4cd2729ba3c942f677078f8acf85c2d2c4f22577a78efb782a79,IGIHE  LTD,tenderer,TIN,RW-RRA-SUPLR-8839fd46d25a4cd2729ba3c942f677078f8acf85c2d2c4f22577a78efb782a79,IGIHE  LTD,KN 82 ST NYARUGENGE,RWA,,4317,Rwanda,MURINDABIGWI  Meilleur Derek,meilleur@igihe.org,0788742908
0.releases.1706.parties.2,0.releases.1706,0,RW-RRA-SUPLR-bbc7c106465f306557b47c48d2be3872653a76d2ab0eabad229879c2b0f92358,STUDIO PHOTO AMANI  LTD,tenderer,TIN,RW-RRA-SUPLR-bbc7c106465f306557b47c48d2be3872653a76d2ab0eabad229879c2b0f92358,STUDIO PHOTO AMANI  LTD,KIYOVU,RWA,,,Rwanda,GAKWAYA  Damascene,gakweve2016@gmail.com,"0788562040, 0788521093"
0.releases.1706.parties.3,0.releases.1706,0,RW-RRA-SUPLR-c98b4482bf3c7876b79084d09b0be7cdcb05ec294f3768ae8e85a2b15bf9c280,ALOUETTE COMPANY  LTD,tenderer,TIN,RW-RRA-SUPLR-c98b4482bf3c7876b79084d09b0be7cdcb05ec294f3768ae8e85a2b15bf9c280,ALOUETTE COMPANY  LTD,Nyarugenge kigali,RWA,,,Rwanda,NGANYIRA  Louise Victiore,nganyiralouise@yahoo.fr,"0788408907, 0788430228"
0.releases.1706.parties.4,0.releases.1706,0,RW-RRA-SUPLR-2aa1f41578a3af19ce7a3c5ce42c997cde01bd21f74a92a7d1ccaedd109d8c61,RELIEF PRODUCTION  LTD,tenderer,TIN,RW-RRA-SUPLR-2aa1f41578a3af19ce7a3c5ce42c997cde01bd21f74a92a7d1ccaedd109d8c61,RELIEF PRODUCTION  LTD,Mumena :,RWA,,4416,Rwanda,RWEMALIKA Frederic,rwemalikafrederic8@gmail.com,"0788505720, 0783866368"
0.releases.1706.parties.5,0.releases.1706,0,RW-RRA-SUPLR-3ad6d36825f8538462b292251de401728efdba002d983cb80322a876196a318d,HAVILLA MEDIA Ltd,tenderer,TIN,RW-RRA-SUPLR-3ad6d36825f8538462b292251de401728efdba002d983cb80322a876196a318d,HAVILLA MEDIA Ltd,KICUKIRO,RWA,,,Rwanda,GATARAYIHA  Marceline,marcygatar@yahoo.fr,0788778940
0.releases.1706.parties.6,0.releases.1706,0,RW-RRA-SUPLR-342dc2836a5f43e0b4d77e996883ec1bb31e083026af97140871311792012d2c,SAFARI PRODUCTION Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-342dc2836a5f43e0b4d77e996883ec1bb31e083026af97140871311792012d2c,SAFARI PRODUCTION Ltd,"Gikondo sector, Kicukiro district",RWA,,,Rwanda,SAFARI  Placide,placidesa@gmail.com,788437058
0.releases.1706.parties.7,0.releases.1706,0,RW-RRA-SUPLR-43c24a518820055c14b960da1eb6cc7f4885949f6d8bb9721fe3f6289e81b2ab,ASSPROD STUDIO Ltd,tenderer,TIN,RW-RRA-SUPLR-43c24a518820055c14b960da1eb6cc7f4885949f6d8bb9721fe3f6289e81b2ab,ASSPROD STUDIO Ltd,KIGALI-RWANDA,RWA,,,Rwanda,HAVUGIMANA  Jean De Dieu,asprodstudio@gmail.com,"788518360, 788863117"
0.releases.1706.parties.8,0.releases.1706,0,RW-RRA-SUPLR-8720278c98e2b9b1f29e3a2a41af7323229d148b3ac7bfedc17c543d3590d362,OMNIWORKS Ltd,tenderer,TIN,RW-RRA-SUPLR-8720278c98e2b9b1f29e3a2a41af7323229d148b3ac7bfedc17c543d3590d362,OMNIWORKS Ltd,Gasabo,RWA,,,Rwanda,DUSHIME  Alain Pacifique,omniworksltd@gmail.com,0788846913
0.releases.1706.parties.9,0.releases.1706,0,RW-RRA-SUPLR-87b4b2a0a389a9ccce02c163beaac27d929ba2c1ffaceb8813c5a18f3c83adfc,IZUBA MEDIA Ltd,tenderer,TIN,RW-RRA-SUPLR-87b4b2a0a389a9ccce02c163beaac27d929ba2c1ffaceb8813c5a18f3c83adfc,IZUBA MEDIA Ltd,GASABO KIGALI,RWA,,,Rwanda,GAHAMANYI JULES,izubamedialtd@gmail.com,0788352898
0.releases.1707.parties.0,0.releases.1707,0,RW-RRA-PE-dea73b62a20052b2b9ebc1443cf2e0e8aeb684ba8746a1484ab3e71c4e83e736,REMERA RUKOMA HOSPITAL,"procuringEntity,buyer",TIN,RW-RRA-PE-dea73b62a20052b2b9ebc1443cf2e0e8aeb684ba8746a1484ab3e71c4e83e736,REMERA RUKOMA HOSPITAL,KAMONYI,KAMONYI,KAMONYI,,Rwanda,Dr Jaribu theogene,rukomahospital20@gmail.com,0788664504
0.releases.1707.parties.1,0.releases.1707,0,RW-RRA-SUPLR-b103031b71e03d0b064e805b944f9d3886151c8e19f1ad4f444a0376c89f436c,PIXEL MEDIA  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-b103031b71e03d0b064e805b944f9d3886151c8e19f1ad4f444a0376c89f436c,PIXEL MEDIA  LTD,NYARUGENGE-NYARUGENGE,RWA,,,Rwanda,MUKAKARANGWA  CLAUDINE,Pixelmedia20@yahoo.fr,0783574100
0.releases.1707.parties.2,0.releases.1707,0,RW-RRA-SUPLR-adafb3008d8cac90266fc7096532343ecdb6739a6a15c313c0f93e55551672c8,JOSSY INVESTMENT Limited,tenderer,TIN,RW-RRA-SUPLR-adafb3008d8cac90266fc7096532343ecdb6739a6a15c313c0f93e55551672c8,JOSSY INVESTMENT Limited,kicukiro-masaka,RWA,,,Rwanda,GIHOZO  Josine,jossyinvest@gmail.com,"788628045, 788628045, 788628045"
0.releases.1708.parties.0,0.releases.1708,0,RW-RRA-PE-7a43492e84b32585af27d4f1f15a16c6e396a2c5d107fe4784f6dabc66168764,NATIONAL ELECTORAL COMMISSION (NEC,"procuringEntity,buyer",TIN,RW-RRA-PE-7a43492e84b32585af27d4f1f15a16c6e396a2c5d107fe4784f6dabc66168764,NATIONAL ELECTORAL COMMISSION (NEC,KIYOVU,KIYOVU,KIYOVU,6449 Kigali,Rwanda,Musabyimana Jean Claude,info@nec.gov.rw,250 252 597800
0.releases.1708.parties.1,0.releases.1708,0,RW-RRA-SUPLR-86e489030e5aa09d815439696f4683d39ff7fe5f7ccde41486168d03e7d73cb7,RWANDA BROADCASTING AGENCY,tenderer,TIN,RW-RRA-SUPLR-86e489030e5aa09d815439696f4683d39ff7fe5f7ccde41486168d03e7d73cb7,RWANDA BROADCASTING AGENCY,GASABO District,RWA,,,Rwanda,CLEOPHAS BARORE,info@rba.co.rw,"0788309019, 0788306037"
0.releases.1708.parties.2,0.releases.1708,0,RW-RRA-PE-86e489030e5aa09d815439696f4683d39ff7fe5f7ccde41486168d03e7d73cb7,RWANDA BROADCASTING AGENCY,supplier,TIN,RW-RRA-PE-86e489030e5aa09d815439696f4683d39ff7fe5f7ccde41486168d03e7d73cb7,RWANDA BROADCASTING AGENCY,KIGALI,KIGALI,KIGALI,83,Rwanda,Cleophas BARORE,mauakag@yahoo.co.uk,"0788615325, 0722198931"
0.releases.1709.parties.0,0.releases.1709,0,RW-RRA-PE-7b9051f39162ba6543d67fa1e2a1d3fc67d902b8426918114970a1269c28864f,Gatsibo District,"procuringEntity,buyer",TIN,RW-RRA-PE-7b9051f39162ba6543d67fa1e2a1d3fc67d902b8426918114970a1269c28864f,Gatsibo District,Eastern Province,Eastern Province,Eastern Province,,Rwanda,IBINGIRA Frank,frank.ibingira@gatsibo.gov.rw,0788422625
0.releases.1709.parties.1,0.releases.1709,0,RW-RRA-SUPLR-f6e02ac6b47edd0f7774b29951571a92e3e0cb2045db667b106cf06e92ea1d4d,LANDMARK  LTD,tenderer,TIN,RW-RRA-SUPLR-f6e02ac6b47edd0f7774b29951571a92e3e0cb2045db667b106cf06e92ea1d4d,LANDMARK  LTD,Kicukiro,RWA,,5224 kigali,Rwanda,KAYUMBA  Eudes Mudenge,info@landmark.co.rw,252580802
0.releases.1709.parties.2,0.releases.1709,0,RW-RRA-SUPLR-771ed7b7479ff404298bdd03b5133f25412f75bd07e1f50ac8d1e11404bf0134,UNITED TECHNICAL CONSULTANCY COMPANY (UTCC) Ltd,tenderer,TIN,RW-RRA-SUPLR-771ed7b7479ff404298bdd03b5133f25412f75bd07e1f50ac8d1e11404bf0134,UNITED TECHNICAL CONSULTANCY COMPANY (UTCC) Ltd,"Kigali, Nyarugenge, Kimisagara",RWA,,2947 Kigali,Rwanda,Francois Regis LIBERAKURORA,utccltd2010@gmail.com,0788368454
